-1,90.00,89.70,90.00,89.70,80.54,89.75,80.54,89.75,80.54,89.75,45.00,89.82,45.00,89.82,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82
-1,45.00,89.82,45.00,89.82,-90.00,89.68,-90.00,89.68,-90.00,89.68,45.00,89.77,45.00,89.77,-90.00,0.00,71.57,89.66,71.57,89.66,71.57,89.66,45.00,89.82,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85
-1,-75.96,89.80,-75.96,89.80,90.00,89.98,90.00,89.98,90.00,89.98,-45.00,89.81,-45.00,89.81,-45.00,89.77,90.00,89.60,90.00,89.60,90.00,89.60,-90.00,0.00,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83
-1,-83.66,89.98,-83.66,89.98,-63.43,89.85,-63.43,89.85,-63.43,89.85,45.00,89.80,45.00,89.80,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-90.00,0.00,-90.00,0.00,45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,75.96,45.00,79.98,45.00,79.98,-89.74,89.93,45.00,89.95,-90.00,89.93,-90.00,89.93,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.95,45.00,89.95
-1,0.00,89.53,0.00,89.53,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.47,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-90.00,0.00,0.00,89.98,-90.00,0.00,0.00,89.98,0.00,89.98,0.00,89.98,45.00,88.93,0.00,89.98,0.00,89.59,0.00,89.59,0.00,89.59,0.00,89.61,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,90.00,85.24,90.00,89.96,90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.96,90.00,85.24,45.00,86.63,45.00,89.97,45.00,86.63,45.00,89.97,45.00,86.63,-90.00,0.00,45.00,86.63
-1,-63.43,89.65,-63.43,89.65,-90.00,89.75,-90.00,89.75,-90.00,89.75,45.00,89.72,45.00,89.72,45.00,89.72,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72
1,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,45.00,89.35,45.00,89.35,45.00,89.35,45.00,89.35,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-45.00,89.76,-45.00,89.76,90.00,89.69,90.00,89.69,90.00,89.69,45.00,89.80,45.00,89.80,-45.00,89.70,-45.00,88.99,-45.00,88.99,-45.00,88.99,90.00,89.62,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74
-1,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.79,0.00,89.79,0.00,89.95,0.00,89.75,0.00,89.75,0.00,89.75,0.00,89.77,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81
-1,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.67,45.00,89.67,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.98,-90.00,0.00,0.00,88.36,-90.00,0.00,0.00,75.96,-90.00,75.96,-90.00,0.00,45.00,79.98,-90.00,0.00,-45.00,89.95,0.00,89.95,0.00,89.98,45.00,89.97,45.00,89.97,-90.00,0.00,0.00,75.96,0.00,75.96
-1,-45.00,89.48,-45.00,89.48,45.00,89.93,45.00,89.93,45.00,89.93,0.00,89.94,0.00,89.94,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.94,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92
-1,90.00,89.98,-45.00,89.98,-90.00,0.00,90.00,89.98,90.00,89.98,-90.00,0.00,45.00,89.98,-89.17,89.98,-45.00,88.93,-45.00,88.93,-45.00,88.93,-89.17,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,0.00,89.94,-45.00,89.96,45.00,79.98,-45.00,89.98,-88.67,89.97,-90.00,88.49,-90.00,89.96,45.00,83.28,45.00,83.28,-90.00,80.54,-90.00,0.00,-90.00,80.54,0.00,80.54,0.00,89.94,0.00,89.97,45.00,89.97,89.78,89.96,63.43,85.74,45.00,83.28,-90.00,0.00
-1,-45.00,89.90,-90.00,89.86,-90.00,87.71,-90.00,89.87,-45.00,89.98,-90.00,0.00,-90.00,0.00,-45.00,87.47,-90.00,0.00,0.00,89.97,45.00,89.98,-90.00,0.00,0.00,89.97,0.00,89.97,-45.00,89.98,0.00,89.97,-90.00,0.00,0.00,89.97,45.00,89.98,0.00,89.97
-1,0.00,89.56,0.00,89.56,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.56,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
1,-88.85,89.98,-88.85,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-63.43,89.76,-63.43,89.76,90.00,89.70,90.00,89.70,90.00,89.70,45.00,89.82,45.00,89.82,-45.00,89.01,90.00,88.60,90.00,88.60,90.00,88.60,0.00,89.86,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82
-1,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.81,45.00,89.81,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0.00,89.94,0.00,89.94,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.71,0.00,89.71,0.00,89.93,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.70,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94
1,-45.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.96,45.00,83.28,45.00,83.28,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,80.54,89.67,89.95,45.00,89.96,45.00,89.96,90.00,89.95,-90.00,0.00,-90.00,0.00,0.00,80.54
-1,-45.00,89.77,-45.00,89.77,78.69,89.79,78.69,89.79,78.69,89.79,-45.00,89.99,-45.00,89.99,-45.00,89.01,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.70,0.00,89.70,0.00,89.99,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.71,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,89.05,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,0.00,89.37,0.00,89.29,0.00,89.35,0.00,89.98,0.00,89.94,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,84.81,-90.00,84.81,-45.00,81.95,0.00,89.48,-45.00,89.97,-45.00,89.97,0.00,89.94,0.00,89.96,83.66,89.94,0.00,78.69,-45.00,81.95,-45.00,81.95
-1,-90.00,0.00,-90.00,0.00,45.00,89.98,-90.00,89.88,45.00,88.44,-90.00,88.90,45.00,89.92,0.00,89.98,0.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,45.00,89.91,0.00,89.97,0.00,89.97,0.00,89.97
-1,0.00,89.78,0.00,89.78,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.78,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,0.00,89.68,0.00,89.68,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.68,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,0.00,89.96,-85.60,89.96,-45.00,89.60,0.00,89.49,-90.00,0.00,-90.00,89.96,0.00,89.97,45.00,89.97,45.00,87.30,45.00,87.30,-90.00,0.00,-45.00,87.30,-90.00,89.96,-90.00,0.00,-90.00,89.96,-90.00,0.00,-90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00
1,-45.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,80.54,45.00,83.28,63.43,85.27,45.00,81.95,0.00,84.81,0.00,84.81,90.00,89.94,90.00,80.54,45.00,89.96,0.00,80.54,-90.00,80.54,-90.00,80.54,-90.00,0.00
-1,81.87,89.98,81.87,89.98,90.00,89.98,-90.00,0.00,90.00,89.98,90.00,89.97,89.28,89.97,45.00,89.88,45.00,89.89,0.00,89.84,45.00,89.89,45.00,89.62,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98
1,0.00,89.94,-90.00,89.97,-90.00,0.00,0.00,89.98,45.00,89.99,-90.00,0.00,0.00,89.95,0.00,75.96,-45.00,79.98,-90.00,0.00,-90.00,0.00,-90.00,75.96,45.00,89.95,-90.00,83.66,-90.00,75.96,0.00,89.95,-63.43,84.20,-90.00,0.00,0.00,89.94,0.00,89.94
-1,-90.00,0.00,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,88.91,-90.00,88.45,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.62,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-87.14,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,-45.00,89.98,0.00,89.97,86.19,89.84,86.42,89.85,89.35,89.97,-90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97
1,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,90.00,89.98,45.00,89.59,45.00,89.59,45.00,89.59,0.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,45.00,89.97,-90.00,0.00,-90.00,89.20,-90.00,0.00,0.00,89.98,0.00,89.98,-90.00,0.00,-89.10,89.96,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,0.00,89.90,0.00,89.90,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.58,0.00,89.58,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88
-1,45.00,89.98,45.00,89.98,0.00,89.95,0.00,89.95,0.00,89.95,45.00,89.68,45.00,89.68,-90.00,89.97,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98
1,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.94,-90.00,0.00,-90.00,0.00,0.00,78.69,-45.00,85.96,0.00,89.94,90.00,84.29,0.00,89.94,45.00,89.96,45.00,89.96,0.00,89.94,90.00,84.29,-90.00,0.00
1,90.00,89.94,-90.00,0.00,-90.00,0.00,-45.00,89.98,-45.00,87.75,-90.00,0.00,45.00,89.95,-90.00,0.00,-90.00,0.00,-45.00,81.95,-90.00,84.29,-63.43,84.89,0.00,89.96,0.00,89.96,0.00,78.69,0.00,89.95,-90.00,0.00,-90.00,78.69,45.00,81.95,0.00,84.29
-1,-86.42,89.98,-86.42,89.98,-90.00,89.74,-90.00,89.74,-90.00,89.74,45.00,89.79,45.00,89.79,-90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,0.00,89.98,86.42,89.98,86.42,89.98,86.42,89.98,86.42,89.98,86.42,89.98,86.42,89.98,86.42,89.98,86.42,89.98
-1,-88.26,89.98,-88.26,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.74,0.00,89.74,-45.00,89.60,0.00,89.70,0.00,89.70,0.00,89.70,0.00,89.56,-84.29,89.98,-84.29,89.98,-84.29,89.98,-84.29,89.98,-84.29,89.98,-84.29,89.98,-84.29,89.98,-84.29,89.98
-1,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,87.80,90.00,87.80,90.00,87.80,90.00,87.80,90.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-81.87,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,-90.00,0.00,45.00,89.98,90.00,88.45,90.00,88.45,90.00,88.45,90.00,88.45,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,0.00,89.98,0.00,89.98,-90.00,0.00,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-90.00,89.95,-90.00,89.95,-82.87,89.95,0.00,89.77,-78.69,89.95,0.00,89.38,45.00,89.59,-90.00,89.10,-90.00,0.00,45.00,89.37,-90.00,0.00,45.00,89.95,45.00,89.96,45.00,89.96,45.00,89.96,45.00,89.96,45.00,89.96,45.00,89.96,45.00,89.96,45.00,89.96
-1,-86.63,89.98,-86.63,89.98,90.00,89.98,90.00,89.98,90.00,89.98,-87.61,89.98,-87.61,89.98,-85.24,89.98,-45.00,89.72,-45.00,89.72,-45.00,89.72,-85.24,89.98,-85.24,89.98,-85.24,89.98,-85.24,89.98,-85.24,89.98,-85.24,89.98,-85.24,89.98,-85.24,89.98,-85.24,89.98
-1,-63.43,89.59,-63.43,89.59,90.00,89.67,90.00,89.67,90.00,89.67,45.00,89.69,45.00,89.69,-45.00,89.10,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.69,45.00,89.63,45.00,89.63,45.00,89.63,45.00,89.63,45.00,89.63,45.00,89.63,45.00,89.63,45.00,89.63
1,45.00,79.98,-89.73,89.93,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,75.96,-90.00,0.00,-90.00,75.96,-90.00,0.00,0.00,85.24,0.00,75.96,-45.00,79.98,45.00,89.95,45.00,89.95,0.00,89.95,-90.00,82.87,-63.43,83.62,-90.00,75.96
-1,63.43,89.99,63.43,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.98,45.00,89.98,-90.00,0.00,45.00,89.97,45.00,89.97,45.00,89.97,45.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.97,-90.00,0.00,-90.00,89.92,-90.00,84.81,-90.00,0.00,-45.00,89.96,45.00,83.28,45.00,83.28,-90.00,0.00,-90.00,0.00,0.00,89.94,0.00,89.94,89.62,89.92,45.00,81.95,-90.00,0.00,0.00,89.94,0.00,89.94
-1,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.81,0.00,89.81,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,45.00,89.95,45.00,89.95,-85.60,89.94,90.00,89.13,90.00,89.13,90.00,89.13,45.00,89.95,-89.38,89.98,-89.38,89.98,-89.38,89.98,-89.38,89.98,-89.38,89.98,-89.38,89.98,-89.38,89.98,-89.38,89.98
-1,90.00,89.98,88.41,89.98,90.00,89.98,-90.00,0.00,90.00,89.98,-90.00,0.00,90.00,89.98,0.00,88.26,45.00,89.39,45.00,88.77,45.00,89.39,88.45,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-45.00,89.98,-45.00,89.98,90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,86.19,45.00,87.30,-90.00,86.19,-45.00,87.30,0.00,89.96,-90.00,0.00,-90.00,0.00,45.00,89.98,-90.00,0.00,45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00
-1,-89.16,89.98,-89.16,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.98,45.00,89.98,-90.00,0.00,-45.00,88.99,-45.00,88.99,-45.00,88.99,-89.13,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,90.00,89.60,90.00,89.17,90.00,89.17,90.00,89.17,88.85,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0.00,89.96,0.00,89.96,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.97,0.00,89.60,0.00,89.60,0.00,89.60,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
