1,-45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,87.80,90.00,87.88,90.00,87.88,90.00,87.88,89.30,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,-87.88,89.98,-87.88,89.98,0.00,89.99,0.00,89.57,0.00,89.57,0.00,89.57,0.00,89.08,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
1,-45.00,89.98,-45.00,89.98,90.00,89.97,90.00,89.97,-90.00,0.00,90.00,89.97,45.00,89.98,-90.00,0.00,-90.00,0.00,0.00,86.63,-45.00,87.62,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.98,-90.00,0.00,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00
-1,0.00,88.73,88.70,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,45.00,89.98,-45.00,88.07,-45.00,88.07,-45.00,88.07,-45.00,88.07,0.00,87.27,45.00,88.07,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67
-1,-90.00,0.00,0.00,89.97,0.00,89.98,87.71,89.96,-90.00,88.85,87.71,89.96,-90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.97,45.00,87.47,45.00,89.97,45.00,87.47,-90.00,89.95,45.00,87.47,-90.00,86.42,45.00,87.47
-1,-90.00,0.00,-45.00,89.98,-90.00,0.00,90.00,89.98,90.00,89.98,-90.00,0.00,45.00,89.98,-45.00,89.98,-45.00,88.93,-45.00,88.93,-45.00,88.93,45.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
1,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,-90.00,89.76,-90.00,89.76,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-88.98,89.98,-88.98,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.31,-45.00,89.58,-45.00,89.58,-45.00,89.58,90.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.88,0.00,89.88,-45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.87,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-90.00,0.00,0.00,89.85,0.00,89.85,0.00,89.83,45.00,88.31,45.00,88.31,45.00,88.31,0.00,89.13,0.00,89.64,0.00,89.64,0.00,89.64,0.00,89.85,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88
-1,-90.00,0.00,-90.00,89.85,-90.00,89.85,86.19,89.85,-90.00,89.97,-90.00,89.97,-90.00,0.00,-90.00,86.42,0.00,89.97,0.00,89.97,-90.00,0.00,-90.00,0.00,0.00,89.97,-45.00,89.98,-45.00,89.98,-45.00,89.98,-90.00,0.00,-45.00,89.98,0.00,89.97,-45.00,89.98
-1,0.00,89.81,0.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
1,89.27,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,45.00,88.55,45.00,88.55,45.00,88.55,45.00,88.55,90.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-45.00,89.98,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,87.71,45.00,88.38,45.00,88.38,45.00,88.38,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,-90.00,89.99,71.57,89.99,-90.00,0.00,0.00,89.99,0.00,89.99,-90.00,0.00,90.00,89.97,-90.00,0.00,-45.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98,-90.00,89.99,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97
1,-90.00,0.00,89.44,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,90.00,89.97,0.00,89.98,-90.00,86.63,-90.00,88.32,-45.00,87.62,-45.00,87.62,-90.00,0.00,45.00,87.62,0.00,86.63,45.00,89.98,0.00,86.63,88.90,89.97,0.00,86.63,0.00,86.63,0.00,86.63
-1,-45.00,89.61,-45.00,89.61,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,-45.00,89.39,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-90.00,0.00,45.00,89.98,85.24,89.96,87.71,89.96,-90.00,0.00,-90.00,89.96,89.33,89.96,0.00,89.97,-45.00,87.47,0.00,86.42,0.00,86.42,-90.00,0.00,0.00,89.97,45.00,88.73,45.00,89.97,45.00,88.73,89.33,89.96,45.00,88.73,0.00,88.40,45.00,88.73
-1,0.00,89.94,0.00,89.94,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.85,0.00,89.85,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.96,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97
-1,-45.00,89.82,-45.00,89.82,45.00,89.99,45.00,89.99,45.00,89.99,-87.88,89.98,-87.88,89.98,-45.00,89.77,-45.00,89.78,-45.00,89.78,-45.00,89.78,0.00,89.60,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87
-1,90.00,89.90,90.00,89.90,90.00,89.90,-90.00,0.00,90.00,89.90,0.00,87.14,0.00,88.95,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93
-1,0.00,89.76,0.00,89.76,0.00,89.86,0.00,89.86,0.00,89.86,0.00,89.74,0.00,89.74,0.00,89.84,0.00,89.77,0.00,89.77,0.00,89.77,0.00,89.38,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87
-1,0.00,89.13,0.00,89.88,0.00,89.88,0.00,88.93,0.00,87.61,0.00,87.61,90.00,88.81,0.00,89.44,0.00,89.73,0.00,89.73,0.00,89.73,0.00,89.80,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87
-1,-90.00,89.89,-45.00,89.92,-90.00,89.89,45.00,88.31,0.00,87.61,-90.00,89.89,88.49,89.89,45.00,86.89,45.00,86.89,-90.00,0.00,0.00,85.60,0.00,87.88,-90.00,0.00,45.00,86.89,0.00,89.93,45.00,86.89,85.60,89.90,45.00,86.89,-90.00,0.00,45.00,86.89
-1,0.00,89.39,0.00,89.39,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,88.85,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,-45.00,89.07,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-45.00,89.98,0.00,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,0.00,89.97,90.00,87.61,45.00,88.31,45.00,88.31,45.00,88.31,0.00,89.97,0.00,89.97,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24
1,-90.00,89.45,45.00,89.53,-90.00,89.93,0.00,89.98,-45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.98,-45.00,89.99,0.00,89.98,-45.00,89.99,0.00,89.98,-90.00,0.00,0.00,89.98,-90.00,0.00,0.00,89.98
-1,-45.00,89.61,-45.00,89.61,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,-45.00,89.39,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-90.00,0.00,0.00,89.97,0.00,89.98,-90.00,89.96,-90.00,0.00,-90.00,89.96,89.32,89.96,-45.00,89.98,-90.00,0.00,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,45.00,87.47,45.00,89.97,45.00,87.47,89.32,89.96,45.00,87.47,-90.00,0.00,45.00,87.47
-1,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.41,-63.43,89.64,-63.43,89.64,-63.43,89.64,-88.83,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.84,0.00,89.84,-45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,90.00,89.91,90.00,89.91,-88.26,89.91,-45.00,87.87,90.00,89.91,0.00,86.99,0.00,88.89,-90.00,0.00,0.00,89.91,0.00,89.98,0.00,89.91,-63.43,89.97,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93
-1,-63.43,88.65,-82.87,89.65,-90.00,89.54,-90.00,89.65,-90.00,89.83,-87.51,89.83,-90.00,0.00,0.00,89.69,0.00,89.73,0.00,89.73,0.00,89.73,-90.00,0.00,0.00,89.68,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78
-1,-45.00,89.85,90.00,89.78,90.00,89.80,90.00,89.78,90.00,89.78,-90.00,0.00,45.00,89.85,90.00,88.45,90.00,88.45,90.00,88.45,90.00,88.45,-82.87,89.81,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85
1,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,88.50,90.00,88.96,90.00,88.96,90.00,88.96,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,63.43,89.99,-90.00,89.98,-90.00,89.38,-90.00,89.98,-90.00,89.38,85.24,89.98,-90.00,89.98,45.00,89.98,0.00,89.97,0.00,89.97,0.00,89.97,-90.00,0.00,89.76,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00
-1,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.81,0.00,89.81,0.00,89.99,0.00,89.63,0.00,89.63,0.00,89.63,45.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.98,-45.00,89.98,-63.43,89.22,-81.87,89.97,0.00,89.54,0.00,89.54,0.00,89.54,0.00,89.13,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-45.00,89.99,-45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.74,0.00,89.74,-87.71,89.98,-45.00,89.64,-45.00,89.64,-45.00,89.64,-45.00,89.46,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99
-1,0.00,89.98,-45.00,89.92,90.00,89.89,-90.00,0.00,90.00,89.89,90.00,87.14,45.00,87.98,-45.00,88.77,90.00,88.26,-90.00,0.00,90.00,88.26,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92
-1,-45.00,89.72,-45.00,89.72,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.83,0.00,89.83,0.00,89.86,-45.00,89.85,-45.00,89.85,-45.00,89.85,0.00,89.58,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89
1,0.00,84.29,-89.35,89.94,45.00,89.52,-90.00,0.00,-45.00,88.16,-90.00,89.94,-90.00,89.94,45.00,81.95,-90.00,0.00,0.00,78.69,0.00,78.69,-90.00,0.00,45.00,81.95,0.00,78.69,0.00,78.69,-90.00,89.94,-90.00,0.00,-90.00,0.00,0.00,78.69,0.00,84.29
-1,-88.26,89.98,-88.26,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.38,90.00,88.64,90.00,88.64,90.00,88.64,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,-89.28,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97
-1,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.98,45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,-45.00,89.98,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,88.44,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,0.00,89.68,0.00,89.68,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.76,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96
1,45.00,87.62,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.36,-90.00,89.97,-63.43,89.99,-90.00,86.63,0.00,86.63,0.00,86.63,0.00,86.63,0.00,89.97,-90.00,86.63,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36
-1,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97
-1,0.00,87.95,90.00,87.95,0.00,89.97,0.00,89.97,-90.00,0.00,-45.00,89.59,-90.00,89.70,-85.60,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,63.43,89.99,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,0.00,89.64,0.00,89.64,0.00,89.84,0.00,89.84,0.00,89.84,0.00,89.71,0.00,89.71,0.00,89.64,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.70,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80
1,90.00,89.98,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,88.15,90.00,88.15,90.00,88.15,90.00,88.15,75.96,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-83.66,89.98,-83.66,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,-90.00,89.98,-90.00,89.98,-90.00,89.98,-90.00,89.98,-45.00,89.98,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99
1,-89.39,89.90,-90.00,0.00,0.00,86.19,-90.00,86.19,0.00,86.42,-90.00,0.00,45.00,89.93,0.00,80.54,-45.00,83.28,0.00,85.74,0.00,80.54,-90.00,0.00,-71.57,87.13,-90.00,89.90,45.00,89.93,45.00,89.93,-89.40,89.90,-45.00,86.63,0.00,85.74,-45.00,83.28
-1,90.00,89.55,90.00,89.55,90.00,89.65,90.00,89.65,90.00,89.65,0.00,89.98,0.00,89.98,90.00,88.73,90.00,88.73,90.00,88.73,90.00,88.73,0.00,89.98,45.00,89.68,45.00,89.68,45.00,89.68,45.00,89.68,45.00,89.68,45.00,89.68,45.00,89.68,45.00,89.68
-1,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.98,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97
-1,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.98,45.00,89.98,-45.00,88.99,-45.00,88.99,-45.00,88.99,-45.00,88.99,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,89.27,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,45.00,88.55,0.00,87.95,0.00,87.95,0.00,87.95,89.27,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,90.00,89.98,90.00,89.98,90.00,89.98,-45.00,89.98,-45.00,89.98,0.00,89.97,45.00,89.90,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.88,81.87,89.98,81.87,89.98,81.87,89.98,81.87,89.98,81.87,89.98,81.87,89.98,81.87,89.98,81.87,89.98
1,0.00,88.85,-90.00,0.00,0.00,88.85,0.00,89.98,0.00,89.98,-90.00,0.00,45.00,89.98,0.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.97,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.95
-1,-45.00,89.98,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,-90.00,0.00,0.00,87.71,0.00,87.71,0.00,87.71,90.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-45.00,89.97,-90.00,89.13,-45.00,89.39,0.00,89.99,0.00,89.98,-90.00,0.00,-90.00,0.00,-45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98
-1,-45.00,89.99,-45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.71,0.00,89.71,-90.00,0.00,0.00,89.61,0.00,89.61,0.00,89.61,0.00,89.71,-86.99,89.98,-86.99,89.98,-86.99,89.98,-86.99,89.98,-86.99,89.98,-86.99,89.98,-86.99,89.98,-86.99,89.98
-1,90.00,89.60,90.00,89.60,45.00,89.80,45.00,89.80,45.00,89.80,0.00,89.98,0.00,89.98,90.00,88.85,45.00,89.19,45.00,89.19,45.00,89.19,0.00,89.98,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81
1,-45.00,89.90,-45.00,89.90,-90.00,86.19,45.00,87.30,0.00,86.19,45.00,87.30,89.16,89.88,-90.00,0.00,-90.00,81.87,45.00,84.23,-90.00,0.00,45.00,84.95,63.43,86.54,45.00,84.23,45.00,89.91,45.00,84.23,-90.00,89.88,45.00,84.23,45.00,86.63,45.00,84.23
-1,-90.00,0.00,0.00,89.54,0.00,89.98,0.00,89.98,0.00,89.98,-90.00,0.00,45.00,89.98,0.00,89.54,0.00,89.27,0.00,89.27,0.00,89.27,90.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-78.69,89.78,-81.87,89.67,90.00,87.51,0.00,89.58,0.00,89.46,0.00,87.14,90.00,87.14,45.00,89.68,0.00,89.86,0.00,89.86,0.00,89.86,0.00,89.78,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83
-1,-90.00,0.00,45.00,89.98,45.00,89.98,-45.00,88.77,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.98,-45.00,88.55,-45.00,88.55,-45.00,88.55,0.00,89.79,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-90.00,89.86,-90.00,0.00,-90.00,0.00,-90.00,89.86,-90.00,89.97,-90.00,89.97,-90.00,0.00,-90.00,0.00,0.00,89.97,0.00,89.98,-90.00,0.00,-90.00,0.00,0.00,89.97,-45.00,89.98,-45.00,89.98,-45.00,89.98,-90.00,0.00,-45.00,89.98,0.00,89.97,-45.00,89.98
-1,90.00,89.72,90.00,89.72,90.00,89.58,90.00,89.58,90.00,89.58,45.00,89.70,45.00,89.70,45.00,89.81,45.00,89.44,45.00,89.44,45.00,89.44,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81,45.00,89.81
