-1,-209,-209,-6124,-6124,-6124,225,225,-106,225,225,225,225,0,0,0,0,0,0,0,0,-86.99,89.98,-86.99,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.67,0.00,89.67,0.00,89.74,0.00,89.67,0.00,89.67,0.00,89.67,0.00,89.03,-85.91,89.98,-85.91,89.98,-85.91,89.98,-85.91,89.98,-85.91,89.98,-85.91,89.98,-85.91,89.98,-85.91,89.98
-1,0,0,-5282,-5282,-5282,-5282,-5282,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.98,-45.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.98,45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,419,65,496,576,-4706,-4706,-4706,65,65,132,65,0,0,0,0,0,0,0,0,0,-45.00,89.81,-45.00,89.81,0.00,89.98,-85.91,89.98,0.00,89.98,-90.00,89.98,0.00,89.98,45.00,88.77,63.43,89.22,90.00,89.14,63.43,89.22,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-152,-152,-225,-225,-225,333,333,-77,246,246,246,333,0,0,0,0,0,0,0,0,0.00,89.57,0.00,89.57,-83.66,89.98,-83.66,89.98,-83.66,89.98,0.00,89.65,0.00,89.65,0.00,89.72,0.00,89.76,0.00,89.76,0.00,89.76,0.00,88.67,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83,0.00,89.83
1,8,-1641,-1641,-1641,-1641,-1641,0,0,-7,-7,-7,0,8,8,0,0,0,0,8,8,-45.00,89.95,90.00,89.93,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,78.69,-90.00,71.57,-90.00,71.57,-90.00,71.57,-90.00,71.57,-90.00,0.00,-90.00,0.00,45.00,79.98,45.00,89.95,90.00,89.93,-90.00,0.00,0.00,75.96,-45.00,79.98,-90.00,0.00
-1,-91,-91,-5626,-5626,-5626,-5626,-5626,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,90.00,89.38,90.00,88.75,90.00,88.75,90.00,88.75,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-5050,0,-5050,-5050,-5050,-5050,-279,0,0,0,0,-144,0,0,0,0,0,0,0,0,0.00,89.98,-45.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,0.00,89.98,0.00,89.29,0.00,89.29,0.00,89.29,0.00,89.29,0.00,89.69,86.82,89.98,86.82,89.98,86.82,89.98,86.82,89.98,86.82,89.98,86.82,89.98,86.82,89.98,86.82,89.98
-1,-13,-303,-2127,-2127,1119,1089,1059,0,13,13,974,1002,0,-2127,0,1059,1030,1030,1002,13,90.00,89.60,0.00,89.94,-90.00,0.00,45.00,89.97,45.00,87.30,-90.00,86.19,-90.00,0.00,-90.00,0.00,0.00,80.54,0.00,89.88,0.00,89.88,-90.00,85.91,-89.68,89.95,-45.00,89.96,0.00,89.97,0.00,89.89,0.00,89.89,45.00,87.11,0.00,89.89,0.00,89.89
-1,0,0,-514,-514,-514,-514,-514,73,73,73,73,73,0,0,0,0,0,0,0,0,-45.00,89.86,90.00,89.80,-84.29,89.80,90.00,89.80,90.00,89.80,45.00,88.55,45.00,89.85,-45.00,88.87,90.00,88.41,90.00,88.41,90.00,88.41,90.00,89.80,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85
1,0,0,-6592,-6592,-6592,-6592,-6592,128,128,128,128,0,0,0,0,0,0,0,0,0,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.37,45.00,89.37,45.00,89.37,45.00,89.37,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0,0,-458,-458,-458,-458,-458,0,0,0,0,0,0,0,0,0,0,0,0,0,90.00,89.70,90.00,89.70,80.54,89.75,80.54,89.75,80.54,89.75,45.00,89.82,45.00,89.82,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82
-1,-320,-320,233,233,233,233,233,-320,-320,-320,-320,-217,0,0,0,0,0,0,0,0,45.00,89.82,45.00,89.82,-90.00,89.68,-90.00,89.68,-90.00,89.68,45.00,89.77,45.00,89.77,-90.00,0.00,71.57,89.66,71.57,89.66,71.57,89.66,45.00,89.82,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85
-1,-133,-133,-261,-261,-261,284,284,284,284,284,284,284,0,0,0,0,0,0,0,0,-75.96,89.80,-75.96,89.80,90.00,89.98,90.00,89.98,90.00,89.98,-45.00,89.81,-45.00,89.81,-45.00,89.77,90.00,89.60,90.00,89.60,90.00,89.60,-90.00,0.00,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83,-45.00,89.83
-1,-6124,-6124,729,729,729,344,344,-6124,-6124,-6124,-6124,0,0,0,0,0,0,0,0,0,-83.66,89.98,-83.66,89.98,-63.43,89.85,-63.43,89.85,-63.43,89.85,45.00,89.80,45.00,89.80,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-1750,-1750,6209,6209,6209,-1750,-1750,0,-9,-9,0,0,0,-1750,-1750,-1750,-1750,-1750,-1750,0,-90.00,0.00,-90.00,0.00,45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,75.96,45.00,79.98,45.00,79.98,-89.74,89.93,45.00,89.95,-90.00,89.93,-90.00,89.93,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.95,45.00,89.95
-1,106,106,-6018,-6018,-6018,-6018,-6018,106,0,0,0,-6018,0,0,0,0,0,0,0,0,0.00,89.53,0.00,89.53,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.47,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-4838,-4838,-4838,-4838,-4838,287,364,-67,0,0,0,212,0,0,0,0,0,0,0,0,-90.00,0.00,0.00,89.98,-90.00,0.00,0.00,89.98,0.00,89.98,0.00,89.98,45.00,88.93,0.00,89.98,0.00,89.59,0.00,89.59,0.00,89.59,0.00,89.61,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,25,25,-2942,-2942,-2942,-2942,-2942,25,25,25,25,25,25,25,0,25,0,25,25,25,90.00,85.24,90.00,89.96,90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.96,90.00,85.24,45.00,86.63,45.00,89.97,45.00,86.63,45.00,89.97,45.00,86.63,-90.00,0.00,45.00,86.63
-1,0,0,295,295,295,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.43,89.65,-63.43,89.65,-90.00,89.75,-90.00,89.75,-90.00,89.75,45.00,89.72,45.00,89.72,45.00,89.72,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72,45.00,89.72
1,0,0,-6468,-6468,-6468,-6468,-6468,124,0,0,0,0,0,0,0,0,0,0,0,0,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,45.00,89.35,45.00,89.35,45.00,89.35,45.00,89.35,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-225,-225,-364,-364,-364,-225,-225,0,80,80,80,80,0,0,0,0,0,0,0,0,-45.00,89.76,-45.00,89.76,90.00,89.69,90.00,89.69,90.00,89.69,45.00,89.80,45.00,89.80,-45.00,89.70,-45.00,88.99,-45.00,88.99,-45.00,88.99,90.00,89.62,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74,90.00,89.74
-1,-217,-217,233,233,233,357,357,-217,0,0,0,233,0,0,0,0,0,0,0,0,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.79,0.00,89.79,0.00,89.95,0.00,89.75,0.00,89.75,0.00,89.75,0.00,89.77,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81,0.00,89.81
-1,-6349,-6349,243,243,243,243,243,-6349,-6349,-6349,-6349,0,0,0,0,0,0,0,0,0,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.67,45.00,89.67,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-1768,-1768,-1768,3138,3138,3138,3138,-9,-9,-9,-9,0,-1768,-1768,0,3138,0,0,0,-9,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.98,-90.00,0.00,0.00,88.36,-90.00,0.00,0.00,75.96,-90.00,75.96,-90.00,0.00,45.00,79.98,-90.00,0.00,-45.00,89.95,0.00,89.95,0.00,89.98,45.00,89.97,45.00,89.97,-90.00,0.00,0.00,75.96,0.00,75.96
-1,0,0,-380,-380,-380,-1334,-1334,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.48,-45.00,89.48,45.00,89.93,45.00,89.93,45.00,89.93,0.00,89.94,0.00,89.94,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.94,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92,0.00,89.92
-1,-5125,-5125,-5125,-5125,-5125,-5125,-5125,0,0,0,0,77,0,0,0,0,0,0,0,0,90.00,89.98,-45.00,89.98,-90.00,0.00,90.00,89.98,90.00,89.98,-90.00,0.00,45.00,89.98,-89.17,89.98,-45.00,88.93,-45.00,88.93,-45.00,88.93,-89.17,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,-235,-2039,-235,-235,3086,3163,3086,-24,-24,-24,-24,-24,-24,-24,0,3086,0,-12,-24,-24,0.00,89.94,-45.00,89.96,45.00,79.98,-45.00,89.98,-88.67,89.97,-90.00,88.49,-90.00,89.96,45.00,83.28,45.00,83.28,-90.00,80.54,-90.00,0.00,-90.00,80.54,0.00,80.54,0.00,89.94,0.00,89.97,45.00,89.97,89.78,89.96,63.43,85.74,45.00,83.28,-90.00,0.00
-1,819,819,870,870,870,-3373,-3373,0,0,0,-3373,-3373,0,-3373,0,-3373,-3373,-3373,0,-3373,-45.00,89.90,-90.00,89.86,-90.00,87.71,-90.00,89.87,-45.00,89.98,-90.00,0.00,-90.00,0.00,-45.00,87.47,-90.00,0.00,0.00,89.97,45.00,89.98,-90.00,0.00,0.00,89.97,0.00,89.97,-45.00,89.98,0.00,89.97,-90.00,0.00,0.00,89.97,45.00,89.98,0.00,89.97
-1,261,261,-6592,-6592,-6592,-6592,-6592,261,0,0,0,-6592,0,0,0,0,0,0,0,0,0.00,89.56,0.00,89.56,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.56,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
1,0,0,-6992,-6992,-6992,-6992,-6992,0,0,0,0,0,0,0,0,0,0,0,0,0,-88.85,89.98,-88.85,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0,0,-376,-376,-376,-444,-444,82,82,82,82,82,0,0,0,0,0,0,0,0,-63.43,89.76,-63.43,89.76,90.00,89.70,90.00,89.70,90.00,89.70,45.00,89.82,45.00,89.82,-45.00,89.01,90.00,88.60,90.00,88.60,90.00,88.60,0.00,89.86,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82,45.00,89.82
-1,-6853,-6853,284,284,284,284,284,-6853,-6853,-6853,-6853,0,0,0,0,0,0,0,0,0,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.81,45.00,89.81,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-1775,-1775,217,217,217,217,217,-1826,-103,-103,-103,106,0,0,0,0,0,0,0,0,0.00,89.94,0.00,89.94,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.71,0.00,89.71,0.00,89.93,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.70,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.94
1,0,-2114,-2114,-2114,-2114,-2114,-2114,0,0,0,0,0,0,0,0,-2114,0,0,0,0,-45.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.96,45.00,83.28,45.00,83.28,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,80.54,89.67,89.95,45.00,89.96,45.00,89.96,90.00,89.95,-90.00,0.00,-90.00,0.00,0.00,80.54
-1,0,0,355,355,355,-5364,-5364,-82,-82,-82,-82,-5364,0,0,0,0,0,0,0,0,-45.00,89.77,-45.00,89.77,78.69,89.79,78.69,89.79,78.69,89.79,-45.00,89.99,-45.00,89.99,-45.00,89.01,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-6235,-6235,-6235,-6235,-6235,357,357,-217,114,114,114,357,0,0,0,0,0,0,0,0,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.70,0.00,89.70,0.00,89.99,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.71,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-5815,-5815,-5815,-5815,-5815,-5815,-5815,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,89.05,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,3395,3313,3233,-1969,-1969,-201,-201,-11,-22,-22,-22,-44,0,0,0,-1969,-11,-11,-11,0,0.00,89.37,0.00,89.29,0.00,89.35,0.00,89.98,0.00,89.94,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,84.81,-90.00,84.81,-45.00,81.95,0.00,89.48,-45.00,89.97,-45.00,89.97,0.00,89.94,0.00,89.96,83.66,89.94,0.00,78.69,-45.00,81.95,-45.00,81.95
-1,-3277,-3277,966,966,966,966,915,-3277,0,0,0,0,-3277,0,0,0,0,0,0,0,-90.00,0.00,-90.00,0.00,45.00,89.98,-90.00,89.88,45.00,88.44,-90.00,88.90,45.00,89.92,0.00,89.98,0.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,45.00,89.91,0.00,89.97,0.00,89.97,0.00,89.97
-1,504,504,-6349,-6349,-6349,-6349,-6349,371,0,0,0,-6349,0,0,0,0,0,0,0,0,0.00,89.78,0.00,89.78,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.78,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,225,225,-6124,-6124,-6124,-6124,-6124,225,0,0,0,-6124,0,0,0,0,0,0,0,0,0.00,89.68,0.00,89.68,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.68,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,2772,2569,2569,2569,2569,2569,2569,31,0,0,0,0,0,0,0,0,0,0,0,0,0.00,89.96,-85.60,89.96,-45.00,89.60,0.00,89.49,-90.00,0.00,-90.00,89.96,0.00,89.97,45.00,89.97,45.00,87.30,45.00,87.30,-90.00,0.00,-45.00,87.30,-90.00,89.96,-90.00,0.00,-90.00,89.96,-90.00,0.00,-90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00
1,-2003,-2003,-2003,-2003,-2003,-2003,-2003,-23,-11,-11,0,0,0,0,0,0,12,0,0,0,-45.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,80.54,45.00,83.28,63.43,85.27,45.00,81.95,0.00,84.81,0.00,84.81,90.00,89.94,90.00,80.54,45.00,89.96,0.00,80.54,-90.00,80.54,-90.00,80.54,-90.00,0.00
-1,721,0,-4643,-4643,-4643,-4643,-237,721,63,721,63,0,0,0,0,0,0,0,0,0,81.87,89.98,81.87,89.98,90.00,89.98,-90.00,0.00,90.00,89.98,90.00,89.97,89.28,89.97,45.00,89.88,45.00,89.89,0.00,89.84,45.00,89.89,45.00,89.62,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98,86.99,89.98
1,18,4129,4129,4029,-1786,-1786,-1786,0,-18,-18,-18,-18,-18,0,0,0,-9,-18,-18,-1786,0.00,89.94,-90.00,89.97,-90.00,0.00,0.00,89.98,45.00,89.99,-90.00,0.00,0.00,89.95,0.00,75.96,-45.00,79.98,-90.00,0.00,-90.00,0.00,-90.00,75.96,45.00,89.95,-90.00,83.66,-90.00,75.96,0.00,89.95,-63.43,84.20,-90.00,0.00,0.00,89.94,0.00,89.94
-1,-4838,-4838,-4838,212,212,287,212,-4838,0,0,0,212,0,0,0,0,0,0,0,0,-90.00,0.00,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,88.91,-90.00,88.45,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.62,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-5815,-5815,-5815,-5815,-5815,-5815,-5815,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-87.14,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,-3373,0,720,720,769,-3373,-3373,0,0,0,0,0,0,0,0,0,-3373,0,0,0,-45.00,89.98,0.00,89.97,86.19,89.84,86.42,89.85,89.35,89.97,-90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97
1,-6468,-6468,-6468,-6468,-6468,-6468,-6468,252,252,252,252,124,0,0,0,0,0,0,0,0,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,90.00,89.98,45.00,89.59,45.00,89.59,45.00,89.59,0.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
-1,2947,2947,2947,2947,2947,-4045,-4045,0,-47,-47,-47,-4045,0,0,0,0,0,0,0,0,45.00,89.97,-90.00,0.00,-90.00,89.20,-90.00,0.00,0.00,89.98,0.00,89.98,-90.00,0.00,-89.10,89.96,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,616,616,-272,-272,-272,-272,-272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,89.90,0.00,89.90,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.58,0.00,89.58,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88
-1,-2172,-2172,252,252,252,252,252,-6468,-6468,-6468,-6468,0,0,0,0,0,0,0,0,0,45.00,89.98,45.00,89.98,0.00,89.95,0.00,89.95,0.00,89.95,45.00,89.68,45.00,89.68,-90.00,89.97,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98,63.43,89.98
