1,-4243,-4243,-4243,-4243,-4243,-4243,-4243,53,53,53,53,53,0,0,0,0,0,0,0,0,-45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,87.80,90.00,87.88,90.00,87.88,90.00,87.88,89.30,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-6349,-6349,-6349,-6349,-6349,243,243,0,119,119,119,243,0,0,0,0,0,0,0,0,-45.00,89.99,-45.00,89.99,90.00,89.98,90.00,89.98,90.00,89.98,-87.88,89.98,-87.88,89.98,0.00,89.99,0.00,89.57,0.00,89.57,0.00,89.57,0.00,89.08,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
1,0,0,-3440,-3440,-3440,-3440,0,0,0,0,35,35,0,0,0,0,0,0,0,0,-45.00,89.98,-45.00,89.98,90.00,89.97,90.00,89.97,-90.00,0.00,90.00,89.97,45.00,89.98,-90.00,0.00,-90.00,0.00,0.00,86.63,-45.00,87.62,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.98,-90.00,0.00,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00
-1,43,43,-3864,-3864,-3864,-3864,-3864,43,0,0,0,-43,43,0,0,0,0,0,0,0,0.00,88.73,88.70,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,45.00,89.98,-45.00,88.07,-45.00,88.07,-45.00,88.07,-45.00,88.07,0.00,87.27,45.00,88.07,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67,0.00,88.67
-1,-3341,-3341,2474,2574,2574,2574,0,-32,-32,-32,-32,-32,-32,0,0,0,0,0,-32,0,-90.00,0.00,0.00,89.97,0.00,89.98,87.71,89.96,-90.00,88.85,87.71,89.96,-90.00,89.96,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.97,45.00,87.47,45.00,89.97,45.00,87.47,-90.00,89.95,45.00,87.47,-90.00,86.42,45.00,87.47
-1,-5125,-5125,-5125,-5125,-5125,-5125,-5125,0,77,77,77,77,0,0,0,0,0,0,0,0,-90.00,0.00,-45.00,89.98,-90.00,0.00,90.00,89.98,90.00,89.98,-90.00,0.00,45.00,89.98,-45.00,89.98,-45.00,88.93,-45.00,88.93,-45.00,88.93,45.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98
1,-6235,-6235,485,485,485,357,357,-6235,-6235,-6235,-6235,0,0,0,0,0,0,0,0,0,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,-90.00,89.76,-90.00,89.76,-90.00,0.00,45.00,89.99,45.00,89.99,45.00,89.99,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,0,0,-6349,-6349,-6349,-6349,-6349,119,119,119,119,243,0,0,0,0,0,0,0,0,-88.98,89.98,-88.98,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.31,-45.00,89.58,-45.00,89.58,-45.00,89.58,90.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-5626,-5626,-5626,-5626,-5626,842,842,-5626,0,0,0,723,0,0,0,0,0,0,0,0,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.88,0.00,89.88,-45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.87,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,257,257,257,-488,-488,-488,-488,257,125,125,125,-439,0,0,0,0,0,0,0,0,-90.00,0.00,0.00,89.85,0.00,89.85,0.00,89.83,45.00,88.31,45.00,88.31,45.00,88.31,0.00,89.13,0.00,89.64,0.00,89.64,0.00,89.64,0.00,89.85,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88,0.00,89.88
-1,0,0,736,786,786,-3406,-3406,-33,-33,-3406,-3406,-3406,0,-3406,0,-3406,-3406,-3406,-3406,-3406,-90.00,0.00,-90.00,89.85,-90.00,89.85,86.19,89.85,-90.00,89.97,-90.00,89.97,-90.00,0.00,-90.00,86.42,0.00,89.97,0.00,89.97,-90.00,0.00,-90.00,0.00,0.00,89.97,-45.00,89.98,-45.00,89.98,-45.00,89.98,-90.00,0.00,-45.00,89.98,0.00,89.97,-45.00,89.98
-1,295,295,-6992,-6992,-6992,-6992,-6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,89.81,0.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
1,54,-4296,-4296,-4296,-4296,-4296,-4296,110,110,110,110,54,0,0,0,0,0,0,0,0,89.27,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,45.00,88.55,45.00,88.55,45.00,88.55,45.00,88.55,90.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,49,-4093,-4093,-4093,-4093,-4093,-4093,49,99,99,99,0,0,0,0,0,0,0,0,0,-45.00,89.98,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,87.71,45.00,88.38,45.00,88.38,45.00,88.38,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,-3546,5004,5004,5004,-3546,-3546,-3546,-3546,-106,-106,-106,-71,-3546,-3546,-3546,-3546,-3546,-3546,-3546,-3546,-90.00,89.99,71.57,89.99,-90.00,0.00,0.00,89.99,0.00,89.99,-90.00,0.00,90.00,89.97,-90.00,0.00,-45.00,89.98,-45.00,89.98,-45.00,89.98,-45.00,89.98,-90.00,89.99,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97
1,35,35,-3440,-3440,-3440,-3440,-67,0,0,0,-34,-34,35,0,0,0,0,0,0,0,-90.00,0.00,89.44,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,90.00,89.97,0.00,89.98,-90.00,86.63,-90.00,88.32,-45.00,87.62,-45.00,87.62,-90.00,0.00,45.00,87.62,0.00,86.63,45.00,89.98,0.00,86.63,88.90,89.97,0.00,86.63,0.00,86.63,0.00,86.63
-1,-133,-133,-385,-385,-385,-6853,-6853,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.61,-45.00,89.61,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,-45.00,89.39,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-3373,-3373,2645,2751,2751,2751,0,-96,-64,-64,-32,-32,-96,-32,0,-32,-32,-32,-64,-32,-90.00,0.00,45.00,89.98,85.24,89.96,87.71,89.96,-90.00,0.00,-90.00,89.96,89.33,89.96,0.00,89.97,-45.00,87.47,0.00,86.42,0.00,86.42,-90.00,0.00,0.00,89.97,45.00,88.73,45.00,89.97,45.00,88.73,89.33,89.96,45.00,88.73,0.00,88.40,45.00,88.73
-1,-2077,-2077,534,534,534,653,653,-2077,-2077,-2077,-2077,653,0,0,0,0,0,0,0,0,0.00,89.94,0.00,89.94,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.85,0.00,89.85,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.96,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97
-1,-114,-114,-534,-534,-534,243,243,0,243,243,243,371,0,0,0,0,0,0,0,0,-45.00,89.82,-45.00,89.82,45.00,89.99,45.00,89.99,45.00,89.99,-87.88,89.98,-87.88,89.98,-45.00,89.77,-45.00,89.78,-45.00,89.78,-45.00,89.78,0.00,89.60,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87,-63.43,89.87
-1,0,0,-1100,-1100,-1100,-1100,-1179,0,0,0,0,0,0,0,0,0,0,0,0,0,90.00,89.90,90.00,89.90,90.00,89.90,-90.00,0.00,90.00,89.90,0.00,87.14,0.00,88.95,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,0.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93
-1,-305,-305,-305,-305,-305,344,344,-80,253,253,253,344,0,0,0,0,0,0,0,0,0.00,89.76,0.00,89.76,0.00,89.86,0.00,89.86,0.00,89.86,0.00,89.74,0.00,89.74,0.00,89.84,0.00,89.77,0.00,89.77,0.00,89.77,0.00,89.38,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87
-1,317,185,185,-476,-476,-476,-476,250,185,185,185,-171,0,0,0,0,0,0,0,0,0.00,89.13,0.00,89.88,0.00,89.88,0.00,88.93,0.00,87.61,0.00,87.61,90.00,88.81,0.00,89.44,0.00,89.73,0.00,89.73,0.00,89.73,0.00,89.80,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.87
-1,-27,-27,1047,1047,1096,1096,83,-27,-27,-27,-27,0,-27,-27,0,-27,0,-27,-27,-27,-90.00,89.89,-45.00,89.92,-90.00,89.89,45.00,88.31,0.00,87.61,-90.00,89.89,88.49,89.89,45.00,86.89,45.00,86.89,-90.00,0.00,0.00,85.60,0.00,87.88,-90.00,0.00,45.00,86.89,0.00,89.93,45.00,86.89,85.60,89.90,45.00,86.89,-90.00,0.00,45.00,86.89
-1,189,189,-5626,-5626,-5626,-5626,-5626,189,189,189,189,-5626,0,0,0,0,0,0,0,0,0.00,89.39,0.00,89.39,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.98,0.00,89.98,0.00,88.85,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
1,-4296,-4296,-4296,-4296,-4296,-4296,-4296,110,110,110,110,110,0,0,0,0,0,0,0,0,-45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,-45.00,89.07,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-3998,-3998,-3998,-3998,-3998,-3998,-3998,47,47,47,47,0,47,47,47,47,47,47,47,47,-45.00,89.98,0.00,89.97,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,0.00,89.97,90.00,87.61,45.00,88.31,45.00,88.31,45.00,88.31,0.00,89.97,0.00,89.97,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24,45.00,88.24
1,2612,2718,2829,2829,-3406,-3406,-3406,-3406,-3406,-3406,-3406,-3406,2612,-3406,0,-3406,-3406,-3406,-3406,-3406,-90.00,89.45,45.00,89.53,-90.00,89.93,0.00,89.98,-45.00,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.98,-45.00,89.99,0.00,89.98,-45.00,89.99,0.00,89.98,-90.00,0.00,0.00,89.98,-90.00,0.00,0.00,89.98
-1,-133,-133,-504,-504,-504,-6853,-6853,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.61,-45.00,89.61,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,-45.00,89.39,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-3341,-3341,2677,2677,2677,2677,0,-32,-32,-32,-32,-3341,-64,-32,0,-32,-32,-32,-32,-32,-90.00,0.00,0.00,89.97,0.00,89.98,-90.00,89.96,-90.00,0.00,-90.00,89.96,89.32,89.96,-45.00,89.98,-90.00,0.00,-90.00,0.00,0.00,89.97,0.00,89.97,0.00,89.97,45.00,87.47,45.00,89.97,45.00,87.47,89.32,89.96,45.00,87.47,-90.00,0.00,45.00,87.47
-1,0,0,-6853,-6853,-6853,-6853,-6853,0,139,139,139,139,0,0,0,0,0,0,0,0,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.41,-63.43,89.64,-63.43,89.64,-63.43,89.64,-88.83,89.98,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99,45.00,89.99
-1,-5626,-5626,-5626,-5626,-5626,609,609,-5626,0,0,0,609,0,0,0,0,0,0,0,0,0.00,89.98,0.00,89.98,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.84,0.00,89.84,-45.00,89.99,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,0,0,-1217,-1217,-1217,-1217,-1255,0,0,0,0,-1217,0,0,0,0,0,0,0,0,90.00,89.91,90.00,89.91,-88.26,89.91,-45.00,87.87,90.00,89.91,0.00,86.99,0.00,88.89,-90.00,0.00,0.00,89.91,0.00,89.98,0.00,89.91,-63.43,89.97,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93,45.00,89.93
-1,0,76,324,324,324,-367,-367,-37,-337,-337,-337,-367,0,-337,-337,-337,-337,-337,-337,-337,-63.43,88.65,-82.87,89.65,-90.00,89.54,-90.00,89.65,-90.00,89.83,-87.51,89.83,-90.00,0.00,0.00,89.69,0.00,89.73,0.00,89.73,0.00,89.73,-90.00,0.00,0.00,89.68,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78,-45.00,89.78
-1,0,0,-529,-529,-529,-529,-529,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.00,89.85,90.00,89.78,90.00,89.80,90.00,89.78,90.00,89.78,-90.00,0.00,45.00,89.85,90.00,88.45,90.00,88.45,90.00,88.45,90.00,88.45,-82.87,89.81,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85,45.00,89.85
1,53,-4243,-4243,-4243,-4243,-4243,-4243,107,107,107,107,53,0,0,0,0,0,0,0,0,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,88.50,90.00,88.96,90.00,88.96,90.00,88.96,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,-35,4484,4671,4671,4671,4671,0,-3475,-35,-35,-35,0,0,0,0,0,0,0,0,0,63.43,89.99,-90.00,89.98,-90.00,89.38,-90.00,89.98,-90.00,89.38,85.24,89.98,-90.00,89.98,45.00,89.98,0.00,89.97,0.00,89.97,0.00,89.97,-90.00,0.00,89.76,89.99,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00
-1,-5915,-5915,-5915,-5915,-5915,434,434,-100,0,0,0,209,0,0,0,0,0,0,0,0,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.81,0.00,89.81,0.00,89.99,0.00,89.63,0.00,89.63,0.00,89.63,45.00,89.81,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99
-1,-4521,-4521,-4521,-4521,185,185,250,0,185,185,185,250,0,0,0,0,0,0,0,0,45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-45.00,89.98,-45.00,89.98,-63.43,89.22,-81.87,89.97,0.00,89.54,0.00,89.54,0.00,89.54,0.00,89.13,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98,0.00,89.98
-1,-6853,-6853,-6853,-6853,-6853,284,284,139,284,284,284,284,0,0,0,0,0,0,0,0,-45.00,89.99,-45.00,89.99,0.00,89.99,0.00,89.99,0.00,89.99,0.00,89.74,0.00,89.74,-87.71,89.98,-45.00,89.64,-45.00,89.64,-45.00,89.64,-45.00,89.46,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99,-45.00,89.99
-1,-1033,0,-1033,-1033,-1033,-1033,-1033,67,67,67,67,67,0,0,0,0,0,0,0,0,0.00,89.98,-45.00,89.92,90.00,89.89,-90.00,0.00,90.00,89.89,90.00,87.14,45.00,87.98,-45.00,88.77,90.00,88.26,-90.00,0.00,90.00,88.26,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92,45.00,89.92
-1,-289,-289,-196,-196,-196,553,553,0,434,434,434,553,0,0,0,0,0,0,0,0,-45.00,89.72,-45.00,89.72,0.00,89.87,0.00,89.87,0.00,89.87,0.00,89.83,0.00,89.83,0.00,89.86,-45.00,89.85,-45.00,89.85,-45.00,89.85,0.00,89.58,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89,0.00,89.89
1,-10,-10,1917,2003,2048,2048,0,-21,-10,-10,0,0,-10,-10,0,0,0,0,0,-10,0.00,84.29,-89.35,89.94,45.00,89.52,-90.00,0.00,-45.00,88.16,-90.00,89.94,-90.00,89.94,45.00,81.95,-90.00,0.00,0.00,78.69,0.00,78.69,-90.00,0.00,45.00,81.95,0.00,78.69,0.00,78.69,-90.00,89.94,-90.00,0.00,-90.00,0.00,0.00,78.69,0.00,84.29
-1,-82,-82,-5364,-5364,-5364,-5364,-5364,84,84,84,84,84,0,0,0,0,0,0,0,0,-88.26,89.98,-88.26,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.99,45.00,89.99,-45.00,89.38,90.00,88.64,90.00,88.64,90.00,88.64,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,-4296,-4296,-4296,-4296,-4296,-4296,-4296,0,54,54,54,54,0,0,0,0,0,0,0,0,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,-89.28,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97
-1,0,0,-5202,-5202,-5202,-5202,-5202,0,0,0,0,0,0,0,0,0,0,0,0,0,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,90.00,89.98,45.00,89.98,45.00,89.98,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
1,53,-4243,-4243,-4243,-4243,-4243,-4243,53,53,53,53,-4243,0,0,0,0,0,0,0,0,-45.00,89.98,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,45.00,88.44,0.00,89.97,0.00,89.97,0.00,89.97,0.00,89.97,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,357,357,357,357,357,-1885,-1885,357,-1464,-1464,-1464,-1885,0,0,0,0,0,0,0,0,0.00,89.68,0.00,89.68,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.94,0.00,89.94,0.00,89.94,0.00,89.95,0.00,89.95,0.00,89.95,0.00,89.76,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96,0.00,89.96
1,-36,-36,4413,4413,4413,4233,-71,-71,-71,-71,-71,-71,-36,-36,-36,-36,-36,-36,-36,-36,45.00,87.62,-90.00,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.36,-90.00,89.97,-63.43,89.99,-90.00,86.63,0.00,86.63,0.00,86.63,0.00,86.63,0.00,89.97,-90.00,86.63,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36,-90.00,88.36
-1,-4142,-4142,-4142,-4142,-4142,-4142,-4142,0,0,0,0,0,0,0,0,0,0,0,0,0,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,-90.00,0.00,-90.00,0.00,-90.00,0.00,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97,90.00,89.97
-1,220,220,163,4100,4100,4100,3903,0,-4243,-4243,-4243,-101,0,0,0,0,0,0,0,0,0.00,87.95,90.00,87.95,0.00,89.97,0.00,89.97,-90.00,0.00,-45.00,89.59,-90.00,89.70,-85.60,89.97,-90.00,89.97,-90.00,89.97,-90.00,89.97,63.43,89.99,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98,45.00,89.98
-1,209,209,-289,-289,-289,-289,-289,209,0,0,0,-289,0,0,0,0,0,0,0,0,0.00,89.64,0.00,89.64,0.00,89.84,0.00,89.84,0.00,89.84,0.00,89.71,0.00,89.71,0.00,89.64,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.70,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80,0.00,89.80
